Date, Open, High, Low, Close
12/01/06, 12220.97, 12248.04, 12089.98, 12194.13
11/30/06, 12226.73, 12275.12, 12162.48, 12221.93
11/29/06, 12134.40, 12240.67, 12134.40, 12226.73
11/28/06, 12118.94, 12149.19, 12072.60, 12136.45
11/27/06, 12279.13, 12279.53, 12110.81, 12121.71
11/24/06, 12321.71, 12324.11, 12258.86, 12280.17
11/22/06, 12321.91, 12361.00, 12302.76, 12326.95
11/21/06, 12312.13, 12339.85, 12296.03, 12321.59
11/20/06, 12340.71, 12355.23, 12302.52, 12316.54
11/17/06, 12304.62, 12342.56, 12277.40, 12342.56
11/16/06, 12250.05, 12325.91, 12250.05, 12305.82
11/15/06, 12214.37, 12291.73, 12205.76, 12251.71
11/14/06, 12132.44, 12228.01, 12084.97, 12218.01
11/13/06, 12097.70, 12164.70, 12084.81, 12131.88
11/10/06, 12102.74, 12127.08, 12074.01, 12108.43
11/09/06, 12174.70, 12187.03, 12090.10, 12103.30
11/08/06, 12147.38, 12193.75, 12102.90, 12176.54
11/07/06, 12104.75, 12196.32, 12101.06, 12156.77
11/06/06, 11985.16, 12117.71, 11984.76, 12105.55
11/03/06, 12018.30, 12061.52, 11965.31, 11986.04
11/02/06, 12023.98, 12032.55, 11979.00, 12018.54
11/01/06, 12080.25, 12123.96, 12007.17, 12031.02
10/31/06, 12086.18, 12113.39, 12025.34, 12080.73
10/30/06, 12089.14, 12117.23, 12049.92, 12086.50
10/27/06, 12164.78, 12164.86, 12073.53, 12090.26
10/26/06, 12134.84, 12167.02, 12096.10, 12163.66
10/25/06, 12127.24, 12147.97, 12081.77, 12134.68
10/24/06, 12116.51, 12133.80, 12079.05, 12127.88
10/23/06, 12001.33, 12125.16, 11971.79, 12116.91
10/20/06, 12013.01, 12048.87, 11941.94, 12002.37
10/19/06, 11988.92, 12027.74, 11966.91, 12011.73
10/18/06, 11947.62, 12049.51, 11947.62, 11992.68
10/17/06, 11977.40, 11979.08, 11887.19, 11950.02
10/16/06, 11961.31, 11997.25, 11945.54, 11980.60
10/13/06, 11947.22, 11960.51, 11908.80, 11960.51
10/12/06, 11854.13, 11959.63, 11854.05, 11947.70
10/11/06, 11865.49, 11875.98, 11794.17, 11852.13
10/10/06, 11857.73, 11877.90, 11829.71, 11867.17
10/09/06, 11849.56, 11872.94, 11813.22, 11857.81
10/06/06, 11865.49, 11865.57, 11800.50, 11850.21
10/05/06, 11844.38, 11870.06, 11821.23, 11866.69
10/04/06, 11722.94, 11851.25, 11707.49, 11850.61
10/03/06, 11670.11, 11758.95, 11653.06, 11727.34
10/02/06, 11678.99, 11726.94, 11658.66, 11670.35
09/29/06, 11718.05, 11741.99, 11677.79, 11679.07
09/28/06, 11689.40, 11728.46, 11660.42, 11718.45
09/27/06, 11670.19, 11720.77, 11659.62, 11689.24
09/26/06, 11575.73, 11670.27, 11567.65, 11669.39
09/25/06, 11509.30, 11616.48, 11486.00, 11575.81
09/22/06, 11532.91, 11533.07, 11474.56, 11508.10
09/21/06, 11611.67, 11630.56, 11501.77, 11533.23
09/20/06, 11542.28, 11628.88, 11542.20, 11613.19
09/19/06, 11554.60, 11562.05, 11480.56, 11540.91
09/18/06, 11559.97, 11588.38, 11528.11, 11555.00
09/15/06, 11528.75, 11613.51, 11528.75, 11560.77
09/14/06, 11543.40, 11549.08, 11495.37, 11527.39
09/13/06, 11487.69, 11567.25, 11476.16, 11543.32
09/12/06, 11396.12, 11512.98, 11395.71, 11498.09
09/11/06, 11389.87, 11421.25, 11342.17, 11396.84
09/08/06, 11332.24, 11402.84, 11331.04, 11392.11
09/07/06, 11405.16, 11405.24, 11323.84, 11331.44
09/06/06, 11466.23, 11466.23, 11395.15, 11406.20
09/05/06, 11461.83, 11488.17, 11438.06, 11469.28
09/01/06, 11382.75, 11476.48, 11382.75, 11464.15
08/31/06, 11383.47, 11405.32, 11369.78, 11381.15
08/30/06, 11365.98, 11407.08, 11355.69, 11382.91
08/29/06, 11352.65, 11379.55, 11299.58, 11369.94
08/28/06, 11285.33, 11387.79, 11273.49, 11352.01
08/25/06, 11301.22, 11317.43, 11260.28, 11284.05
08/24/06, 11297.82, 11334.72, 11273.89, 11304.46
08/23/06, 11337.12, 11370.82, 11264.04, 11297.90
08/22/06, 11344.41, 11383.71, 11303.34, 11339.84
08/21/06, 11380.67, 11380.99, 11321.99, 11345.05
08/18/06, 11333.76, 11381.47, 11317.67, 11381.47
08/17/06, 11327.36, 11372.42, 11298.38, 11334.96
08/16/06, 11224.91, 11340.80, 11224.91, 11327.12
08/15/06, 11098.03, 11234.27, 11098.03, 11230.26
08/14/06, 11089.07, 11202.73, 11079.78, 11097.87
08/11/06, 11121.16, 11121.16, 11042.64, 11088.03
08/10/06, 11073.14, 11143.98, 11044.72, 11124.37
08/09/06, 11168.47, 11250.84, 11068.57, 11076.18
08/08/06, 11218.18, 11276.29, 11141.82, 11173.59
08/07/06, 11239.47, 11245.95, 11190.56, 11219.38
08/04/06, 11244.59, 11344.17, 11187.36, 11240.35
08/03/06, 11195.28, 11269.49, 11144.46, 11242.59
08/02/06, 11125.57, 11229.46, 11125.25, 11199.93
08/01/06, 11184.80, 11185.28, 11083.86, 11125.73
07/31/06, 11218.90, 11219.06, 11178.32, 11185.68
07/28/06, 11102.11, 11243.31, 11102.03, 11219.70
07/27/06, 11104.19, 11187.76, 11087.55, 11100.43
07/26/06, 11102.91, 11157.82, 11048.16, 11102.51
07/25/06, 11051.05, 11133.81, 10999.90, 11103.71
07/24/06, 10868.70, 11065.95, 10868.62, 11051.05
07/21/06, 10937.94, 10951.77, 10838.85, 10868.38
07/20/06, 11007.26, 11037.28, 10924.98, 10928.10
07/19/06, 10797.39, 11038.48, 10797.39, 11011.42
07/18/06, 10745.84, 10813.79, 10683.32, 10799.23
07/17/06, 10739.35, 10802.67, 10714.71, 10747.36
07/14/06, 10846.53, 10848.37, 10701.34, 10739.35
07/13/06, 11012.62, 11012.62, 10832.93, 10846.29
07/12/06, 11133.97, 11149.96, 10995.97, 11013.18
07/11/06, 11102.59, 11151.18, 11027.99, 11134.77
07/10/06, 11091.71, 11174.47, 11090.04, 11103.55
07/07/06, 11224.18, 11224.18, 11066.01, 11090.67
07/06/06, 11147.12, 11257.08, 11147.12, 11225.30
07/05/06, 11225.06, 11225.06, 11123.32, 11151.82
07/03/06, 11149.34, 11231.30, 11149.34, 11228.02
06/30/06, 11190.80, 11235.63, 11150.06, 11150.22
06/29/06, 10974.36, 11195.54, 10974.36, 11190.80
06/28/06, 10925.30, 10981.25, 10902.48, 10973.56
06/27/06, 11048.24, 11064.09, 10920.73, 10924.74
06/26/06, 10990.29, 11048.72, 10973.72, 11045.28
06/23/06, 11019.19, 11074.26, 10973.40, 10989.09
06/22/06, 11077.78, 11077.78, 10986.14, 11019.11
06/21/06, 10975.24, 11131.73, 10971.72, 11079.46
06/20/06, 10942.03, 11029.83, 10938.42, 10974.84
06/19/06, 11014.87, 11057.61, 10907.29, 10942.11
06/16/06, 11014.38, 11045.20, 10984.13, 11014.55
06/15/06, 10817.48, 11036.48, 10817.48, 11015.19
06/14/06, 10706.78, 10817.00, 10698.85, 10816.92
06/13/06, 10783.14, 10862.30, 10700.93, 10706.14
06/12/06, 10892.00, 10927.12, 10790.26, 10792.58
06/09/06, 10939.14, 10976.20, 10871.59, 10891.92
06/08/06, 10929.70, 10964.68, 10757.55, 10938.82
06/07/06, 11002.06, 11077.38, 10928.34, 10930.90
06/06/06, 11048.24, 11094.26, 10926.42, 11002.14
06/05/06, 11247.55, 11248.79, 11040.24, 11048.72
06/02/06, 11260.52, 11285.82, 11191.53, 11247.87
06/01/06, 11169.03, 11270.21, 11150.07, 11260.28
05/31/06, 11091.15, 11183.04, 11085.38, 11168.31
05/30/06, 11277.25, 11278.13, 11094.35, 11094.43
05/26/06, 11211.69, 11283.49, 11211.54, 11278.61
05/25/06, 11114.96, 11214.98, 11114.96, 11211.05
05/24/06, 11100.11, 11168.24, 11030.47, 11117.32
05/23/06, 11126.29, 11202.65, 11097.31, 11098.35
05/22/06, 11143.42, 11175.35, 11040.07, 11125.33
05/19/06, 11124.37, 11180.29, 11075.22, 11144.06
05/18/06, 11206.17, 11247.39, 11127.09, 11128.29
05/17/06, 11410.13, 11410.13, 11174.38, 11205.61
05/16/06, 11428.21, 11460.55, 11392.67, 11419.89
05/15/06, 11380.43, 11435.34, 11333.04, 11428.77
05/12/06, 11500.01, 11500.01, 11374.74, 11380.99
05/11/06, 11639.29, 11639.45, 11479.44, 11500.73
05/10/06, 11630.48, 11670.19, 11595.18, 11642.65
05/09/06, 11584.62, 11640.73, 11572.05, 11639.77
05/08/06, 11576.37, 11603.59, 11561.97, 11584.54
05/05/06, 11440.62, 11586.38, 11440.62, 11577.74
05/04/06, 11401.80, 11463.11, 11401.80, 11438.86
05/03/06, 11414.69, 11424.93, 11362.42, 11400.28
05/02/06, 11345.21, 11427.65, 11345.13, 11416.45
05/01/06, 11367.78, 11428.37, 11329.44, 11343.29
04/28/06, 11358.33, 11417.66, 11347.21, 11367.14
04/27/06, 11349.53, 11416.93, 11275.30, 11382.51
04/26/06, 11283.25, 11379.87, 11282.77, 11354.49
04/25/06, 11336.56, 11355.37, 11260.84, 11283.25
04/24/06, 11346.81, 11359.70, 11305.83, 11336.32
04/21/06, 11343.45, 11405.88, 11316.79, 11347.45
04/20/06, 11278.53, 11384.11, 11275.05, 11342.89
04/19/06, 11265.40, 11302.95, 11236.19, 11278.77
04/18/06, 11074.58, 11280.45, 11074.58, 11268.77
04/17/06, 11137.33, 11159.99, 11039.12, 11073.78
04/13/06, 11130.13, 11178.40, 11105.80, 11137.65
04/12/06, 11089.47, 11144.14, 11087.47, 11129.97
04/11/06, 11141.33, 11186.64, 11053.17, 11089.63
04/10/06, 11119.88, 11185.54, 11117.08, 11141.33
04/07/06, 11217.14, 11269.30, 11108.02, 11120.04
04/06/06, 11233.01, 11246.91, 11167.03, 11216.50
04/05/06, 11239.55, 11250.99, 11169.35, 11239.55
04/04/06, 11203.21, 11226.98, 11123.57, 11203.85
04/03/06, 11113.00, 11247.87, 11113.00, 11144.94
03/31/06, 11151.34, 11191.36, 11105.65, 11109.32
03/30/06, 11216.34, 11259.16, 11117.64, 11150.70
03/29/06, 11154.94, 11244.35, 11154.94, 11215.70
03/28/06, 11250.11, 11281.77, 11145.02, 11154.54
03/27/06, 11280.13, 11280.45, 11229.86, 11250.11
03/24/06, 11270.61, 11316.09, 11244.03, 11279.97
03/23/06, 11317.35, 11327.20, 11237.15, 11270.29
03/22/06, 11234.51, 11328.80, 11226.42, 11317.43
03/21/06, 11275.89, 11334.96, 11221.54, 11235.47
03/20/06, 11278.93, 11308.39, 11259.80, 11274.53
03/17/06, 11254.12, 11290.07, 11254.12, 11279.65
03/16/06, 11210.97, 11282.45, 11210.57, 11253.24
03/15/06, 11149.76, 11226.74, 11138.93, 11209.77
03/14/06, 11076.02, 11161.35, 11058.65, 11151.34
03/13/06, 11067.61, 11116.68, 11056.33, 11076.02
03/10/06, 10972.92, 11098.99, 10972.92, 11076.34
03/09/06, 11005.66, 11049.12, 10963.88, 10972.28
03/08/06, 10977.08, 11026.71, 10922.73, 11005.74
03/07/06, 10957.31, 10989.01, 10928.74, 10980.69
03/06/06, 11022.47, 11037.12, 10929.22, 10958.59
03/03/06, 11024.23, 11106.68, 10984.61, 11021.59
03/02/06, 11052.57, 11052.57, 10986.05, 11025.51
03/01/06, 10993.25, 11069.38, 10991.97, 11053.53
02/28/06, 11096.75, 11100.19, 10978.61, 10993.41
02/27/06, 11062.81, 11132.61, 11061.73, 11097.55
02/24/06, 11065.77, 11085.54, 11010.22, 11061.85
02/23/06, 11133.52, 11135.89, 11052.73, 11069.22
02/22/06, 11065.29, 11159.18, 11060.33, 11137.17
02/21/06, 11115.48, 11140.77, 11050.81, 11069.06
02/17/06, 11119.56, 11131.95, 11077.70, 11115.32
02/16/06, 11059.05, 11120.76, 11046.40, 11120.68
02/15/06, 11025.67, 11068.74, 10989.72, 11058.97
02/14/06, 10890.72, 11047.68, 10890.72, 11028.39
02/13/06, 10915.21, 10939.86, 10849.89, 10892.32
02/10/06, 10883.51, 10944.99, 10820.20, 10919.05
02/09/06, 10859.42, 10952.27, 10855.74, 10883.35
02/08/06, 10742.16, 10865.42, 10740.63, 10858.62
02/07/06, 10796.42, 10822.76, 10737.67, 10749.76
02/06/06, 10793.30, 10814.51, 10770.97, 10798.27
02/03/06, 10849.57, 10863.58, 10779.06, 10793.62
02/02/06, 10950.11, 10950.11, 10827.16, 10851.98
02/01/06, 10862.14, 10967.57, 10852.82, 10953.95
01/31/06, 10900.40, 10923.45, 10862.14, 10864.86
01/30/06, 10908.49, 10930.50, 10887.44, 10899.92
01/27/06, 10815.32, 10932.34, 10804.75, 10907.21
01/26/06, 10711.02, 10827.96, 10710.94, 10809.47
01/25/06, 10713.26, 10760.57, 10672.60, 10709.74
01/24/06, 10690.21, 10750.31, 10686.04, 10712.22
01/23/06, 10668.75, 10737.04, 10666.35, 10688.77
01/20/06, 10880.71, 10880.71, 10661.15, 10667.39
01/19/06, 10855.18, 10915.95, 10852.13, 10880.71
01/18/06, 10890.08, 10890.08, 10817.32, 10854.86
01/17/06, 10957.55, 10957.87, 10875.60, 10896.32
01/13/06, 10961.48, 10992.69, 10921.53, 10959.87
01/12/06, 11043.12, 11045.84, 10951.23, 10962.36
01/11/06, 11011.66, 11047.76, 10991.97, 11043.44
01/10/06, 11010.46, 11013.98, 10949.87, 11011.58
01/09/06, 10959.47, 11020.15, 10944.43, 11011.90
01/06/06, 10875.45, 10968.84, 10875.45, 10959.31
01/05/06, 10880.39, 10908.25, 10843.65, 10882.15
01/04/06, 10843.97, 10892.64, 10833.90, 10880.15
01/03/06, 10718.30, 10862.78, 10684.45, 10847.41
